Designator,Mid X,Mid Y,Rotation,Layer
D3,91.74,-114.235,180.0,top
D4,98.355,-114.25,180.0,top
H1,79.089,-105.981,0.0,top
H2,105.089,-114.981,0.0,top
J2,93.95,-105.0,0.0,top
S1,80.92,-114.218,0.0,top
